lat,lon,type,name,tags
49.2311582,-123.006999,beauty,Green Field Spa,"{'website': 'http://greenfieldspa.com/contact5.html', 'addr:housenumber': '4361', 'beauty': 'spa', 'phone': '+1-604-438-0938', 'opening_hours': 'Mo-Su 09:30-18:30', 'healthcare:speciality': 'spa', 'name:en': 'Green Field Spa', 'addr:street': 'Kingsway', 'addr:unit': '4'}"
49.2315792,-123.0056096,tobacco,Vape Street,"{'opening_hours': 'Mo-Sa 10:00-20:00; Su 10:00-18:00', 'website': 'https://vapestreetcanada.com/', 'phone': '+1-604-430-8273', 'survey:date': '2020-11-25'}"
49.2273596,-122.995386,clothes,Moores,"{'brand:wikidata': 'Q6908309', 'website': 'https://stores.mooresclothing.com/bc/burnaby/4837-kingsway.html', 'addr:housenumber': '4837', 'phone': '+1-604-437-5100', 'brand:wikipedia': 'en:Moores', 'opening_hours': 'Mo-Fr 11:00-19:00; Sa 10:00-18:00; Su 11:00-18:00', 'name:en': 'Moores', 'addr:street': 'Kingsway', 'brand': 'Moores', 'clothes': 'men', 'addr:city': 'Burnaby'}"
49.2290692,-123.004065,gift,Bath Studio,"{'addr:housenumber': '4500', 'name:en': 'Bath Studio', 'addr:street': 'Kingsway', 'addr:unit': '1623'}"
49.2320038,-123.0266953,beauty,Abantu,"{'opening_hours': 'Tu-Sa 12:00-18:00', 'addr:housenumber': '3596', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}"
49.2470883,-123.068882,gift,Binh Minh,{'name:en': 'Binh Minh'}
49.1967039,-123.1772446,gift,Hudson,{'name:en': 'Hudson'}
49.1962566,-123.1771576,gift,World Duty Free,{}
49.1967631,-123.1770259,gift,Discover BC,{}
49.1966511,-123.1770697,sports,BC Sports Zone,{}
49.1964996,-123.1771048,electronics,Technothego,{'name:en': 'Technothego'}
49.2845608,-123.1217584,fashion_accessories,Maison Birks,"{'opening_hours:signed': 'no', 'check_date:opening_hours': '2022-10-15'}"
49.2824271,-123.1116776,clothes,Hunter & Hare,"{'opening_hours': 'Mo-Sa 12:00-17:00', 'website': 'https://www.hunterandhare.com/', 'addr:housenumber': '334', 'name:en': 'Hunter & Hare'}"
49.2842781,-123.1092376,gift,Coastal People,"{'website': 'http://www.coastalpeoples.com/', 'addr:housenumber': '312', 'level': '0', 'name:en': 'Coastal People', 'addr:street': 'Water Street', 'addr:postcode': 'V6B 1B6', 'addr:city': 'Vancouver'}"
49.287014,-123.141696,clothes,Quick Nickel,"{'addr:province': 'BC', 'opening_hours': 'Su-Th 10:00-19:00; Fr-Sa 10:00-20:00', 'addr:housenumber': '1778', 'name:en': 'Quick Nickel', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}"
49.2859628,-123.140112,cosmetics,Sophie's Nails & Waxing,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'addr:housenumber': '1688', 'check_date:opening_hours': '2022-09-10', 'name:en': ""Sophie's Nails & Waxing"", 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}"
49.2827577,-123.1188058,cosmetics,Bath & Body Works,"{'brand:wikidata': 'Q810773', 'name:en': 'Bath & Bodyworks', 'payment:debit_cards': 'yes', 'brand': 'Bath & Body Works', 'brand:wikipedia': 'en:Bath & Body Works', 'addr:city': 'Vancouver'}"
49.1979432,-123.1411248,clothes,Club Monaco,"{'brand:wikidata': 'Q2979949', 'brand': 'Club Monaco', 'brand:wikipedia': 'en:Club Monaco', 'addr:unit': '2'}"
49.1983992,-123.14055,watches,Fossil,"{'brand:wikidata': 'Q356212', 'brand': 'Fossil', 'brand:wikipedia': 'en:Fossil Group', 'addr:unit': '11'}"
49.1983116,-123.140228,outdoor,Mountain Warehouse,"{'brand:wikidata': 'Q6925414', 'addr:province': 'BC', 'brand': 'Mountain Warehouse', 'brand:wikipedia': 'en:Mountain Warehouse', 'addr:unit': '14', 'addr:city': 'Richmond'}"
49.1981824,-123.13985,shoes,Rockport,"{'brand:wikidata': 'Q4048384', 'addr:province': 'BC', 'brand': 'Rockport', 'brand:wikipedia': 'en:Rockport (company)', 'addr:unit': '19', 'addr:city': 'Richmond'}"
49.1981603,-123.139771,shoes,Geox,"{'brand:wikidata': 'Q588001', 'addr:province': 'BC', 'brand': 'Geox', 'brand:wikipedia': 'en:Geox', 'addr:unit': '20', 'addr:city': 'Richmond'}"
49.1981305,-123.139484,clothes,Carter's OSHKOSH B'gosh,"{'addr:province': 'BC', 'clothes': 'children', 'addr:unit': '21', 'addr:city': 'Richmond'}"
49.1981049,-123.139189,chocolate,Lindt,"{'brand:wikidata': 'Q152822', 'addr:province': 'BC', 'payment:credit_cards': 'yes', 'brand:wikipedia': 'en:Lindt', 'payment:debit_cards': 'yes', 'brand': 'Lindt', 'addr:unit': '23', 'addr:city': 'Richmond'}"
49.1980335,-123.139835,clothes,Puma,"{'brand:wikidata': 'Q157064', 'brand': 'Puma', 'brand:wikipedia': 'en:Puma (brand)', 'addr:unit': '27'}"
49.1981217,-123.1401641,gift,Folli Follie,{'addr:unit': '31'}
49.1981607,-123.140287,watches,Watch Station,"{'addr:province': 'BC', 'addr:unit': '32', 'addr:city': 'Richmond'}"
49.1981968,-123.1404171,watches,Swatch,"{'brand:wikidata': 'Q573422', 'brand': 'Swatch', 'brand:wikipedia': 'en:Swatch', 'addr:unit': '33'}"
49.1980123,-123.140775,clothes,Robin's Jean,"{'addr:province': 'BC', 'addr:unit': '37', 'addr:city': 'Richmond'}"
49.1979844,-123.140647,shoes,Cole Haan,"{'addr:province': 'BC', 'addr:unit': '38', 'addr:city': 'Richmond'}"
49.197957099999996,-123.1405685,bag,Tumi,"{'brand:wikidata': 'Q4465402', 'brand': 'Tumi', 'brand:wikipedia': 'en:Tumi Inc.', 'addr:unit': '39'}"
49.1978348,-123.140472,clothes,J. Crew Factory,"{'brand:wikidata': 'Q5370765', 'addr:province': 'BC', 'brand:wikipedia': 'en:J.Crew', 'brand': 'J.Crew', 'clothes': 'men;women;children', 'addr:unit': '40', 'addr:city': 'Richmond'}"
49.1977028,-123.1397234,clothes,Brooks Brothers Factory,"{'brand:wikidata': 'Q929722', 'brand': 'Brooks Brothers', 'brand:wikipedia': 'en:Brooks Brothers', 'addr:unit': '47'}"
49.1972801,-123.1393782,clothes,Ports 1961,{'addr:unit': '56'}
49.1971028,-123.140056,clothes,Mavi,"{'brand:wikidata': 'Q1911924', 'addr:province': 'BC', 'brand': 'Mavi', 'brand:wikipedia': 'en:Mavi Jeans', 'addr:unit': '70', 'addr:city': 'Richmond'}"
49.1971502,-123.141032,jewelry,Swarovski,"{'brand:wikidata': 'Q611115', 'brand': 'Swarovski', 'brand:wikipedia': 'en:Swarovski', 'addr:unit': '103'}"
49.1981177,-123.1410283,clothes,Guess,"{'brand:wikidata': 'Q2470307', 'brand': 'Guess', 'brand:wikipedia': 'en:Guess (clothing)', 'addr:unit': '3'}"
49.1983583,-123.140377,gift,Guess Accessories,"{'addr:province': 'BC', 'addr:unit': '13', 'addr:city': 'Richmond'}"
49.1982284,-123.140023,shoes,Naturalizer,"{'brand:wikidata': 'Q65012038', 'addr:province': 'BC', 'brand': 'Naturalizer', 'addr:unit': '17', 'addr:city': 'Richmond'}"
49.1979018,-123.1395958,jewelry,Ammolite & Jade,{'addr:unit': '25'}
49.1979621,-123.1396076,clothes,Deƨigual,"{'alt_name': 'Desigual', 'addr:unit': '26'}"
49.1982445,-123.140646,gift,Escents Aromatherapy,"{'addr:province': 'BC', 'addr:unit': '35', 'addr:city': 'Richmond'}"
49.1976705,-123.1400593,clothes,Armani Outlet,{'addr:unit': '45'}
49.1976947,-123.1402515,boutique,Armani A/X,{'addr:unit': '42'}
49.1978365,-123.139351,shoes,ASICS Outlet,"{'brand:wikidata': 'Q327247', 'addr:province': 'BC', 'website': 'https://www.asics.com', 'brand:wikipedia': 'en:Asics', 'brand': 'ASICS', 'addr:unit': '49', 'addr:city': 'Richmond'}"
49.1974353,-123.139262,clothes,Kate Spade New York,"{'brand:wikidata': 'Q6375797', 'addr:province': 'BC', 'brand:wikipedia': 'en:Kate Spade New York', 'short_name': 'Kate Spade', 'brand': 'Kate Spade New York', 'addr:unit': '53', 'addr:city': 'Richmond'}"
49.1972305,-123.139494,boutique,Maje,{'addr:unit': '57'}
49.1971236,-123.140237,sports,Icebreaker,"{'addr:province': 'BC', 'phone': '+1-604-278-8702', 'opening_hours': 'Mo-Su 10:00-21:00', 'addr:street': 'Templeton Station Road', 'addr:postcode': 'V7B 0B7', 'addr:unit': '69', 'addr:city': 'Richmond'}"
49.1975772,-123.1413528,shoes,Ecco,"{'brand:wikidata': 'Q1280255', 'brand': 'Ecco', 'brand:wikipedia': 'en:ECCO', 'addr:unit': '85'}"
49.1969847,-123.1414917,clothes,Thread + Copper,{'addr:unit': '89'}
49.1968889,-123.140587,shoes,Skechers,"{'brand:wikidata': 'Q2945643', 'addr:province': 'BC', 'brand:wikipedia': 'en:Skechers', 'payment:debit_cards': 'yes', 'brand': 'Skechers', 'addr:unit': '96', 'addr:city': 'Richmond'}"
49.1984503,-123.140707,sports,Lolë,"{'addr:province': 'BC', 'addr:unit': '10', 'addr:city': 'Richmond'}"
49.1982097,-123.13994,bag,Samsonite,"{'brand:wikidata': 'Q1203426', 'addr:province': 'BC', 'brand': 'Samsonite', 'brand:wikipedia': 'en:Samsonite', 'addr:unit': '18', 'addr:city': 'Richmond'}"
49.1980195,-123.139117,tea,DavidsTea,"{'brand:wikidata': 'Q3019129', 'addr:province': 'BC', 'brand': 'DavidsTea', 'brand:wikipedia': 'en:DavidsTea', 'addr:unit': '24', 'addr:city': 'Richmond'}"
49.1980775,-123.1400079,clothes,Rudsak,{'addr:unit': '29'}
49.1982446,-123.140763,cosmetics,The Body Shop,"{'brand:wikidata': 'Q837851', 'addr:province': 'BC', 'brand': 'The Body Shop', 'brand:wikipedia': 'en:The Body Shop', 'addr:unit': '36', 'addr:city': 'Richmond'}"
49.1970565,-123.139746,jewelry,Peoples Jewellers,"{'brand:wikidata': 'Q64995558', 'addr:province': 'BC', 'brand': 'Peoples Jewellers', 'addr:unit': '60', 'addr:city': 'Richmond'}"
49.1969408,-123.139554,clothes,Columbia,"{'brand:wikidata': 'Q1112588', 'addr:province': 'BC', 'official_name': 'Columbia Sportswear', 'brand:wikipedia': 'en:Columbia Sportswear', 'opening_hours': 'Mo-Su 10:00-22:00', 'brand': 'Columbia', 'clothes': 'outdoor', 'addr:unit': '62', 'addr:city': 'Richmond'}"
49.1972733,-123.139979,clothes,Ted Baker,"{'brand:wikidata': 'Q2913458', 'brand': 'Ted Baker', 'brand:wikipedia': 'en:Ted Baker', 'addr:unit': '72'}"
49.1973434,-123.1401018,shoes,UGG,"{'brand:wikidata': 'Q1138480', 'brand': 'UGG', 'brand:wikipedia': 'en:UGG (brand)', 'addr:unit': '74'}"
49.1975868,-123.140488,clothes,Hugo Boss,"{'brand:wikidata': 'Q491627', 'short_name': 'Boss', 'brand': 'Hugo Boss', 'brand:wikipedia': 'en:Hugo Boss', 'addr:unit': '78'}"
49.1975053,-123.14073,beauty,The Cosmetics Company Store,"{'addr:province': 'BC', 'addr:unit': '80', 'addr:city': 'Richmond'}"
49.1969594,-123.1408316,shoes,Vans,"{'brand:wikidata': 'Q1135366', 'brand': 'Vans', 'brand:wikipedia': 'en:Vans', 'addr:unit': '94'}"
49.1972284,-123.1396686,clothes,Sarah Pacini,"{'website': 'https://www.sarahpacini.com', 'addr:unit': '58'}"
49.1976461,-123.139473,clothes,Sandro,"{'addr:province': 'BC', 'addr:unit': '51', 'addr:city': 'Richmond'}"
49.1974725,-123.140175,clothes,Michael Kors,"{'brand:wikidata': 'Q19572998', 'brand': 'Michael Kors', 'brand:wikipedia': 'en:Capri Holdings', 'addr:unit': '75'}"
49.2468549,-123.0899752,butcher,Polonia Sausage House,"{'phone': '+1-604-872-1521', 'addr:housenumber': '4286', 'addr:street': 'Fraser Street'}"
49.264055,-123.178371,alcohol,Liquor Depot,"{'addr:province': 'BC', 'addr:city': 'Vancouver'}"
49.2642753,-123.1724804,clothes,Finn's,{}
49.2642668,-123.172037,variety_store,Your Dollar Store With More,{'description': 'Dollar Store'}
49.2887465,-123.138325,supermarket,No Frills,"{'brand:wikidata': 'Q3342407', 'addr:province': 'BC', 'wheelchair': 'yes', 'brand:wikipedia': 'en:No Frills (grocery store)', 'opening_hours': 'Mo-Su 09:00-22:00', 'addr:street': 'Denman Street', 'brand': 'No Frills', 'addr:city': 'Vancouver'}"
49.2884312,-123.139041,variety_store,Dollarama,"{'brand:wikidata': 'Q3033947', 'addr:province': 'BC', 'wheelchair': 'yes', 'brand:wikipedia': 'en:Dollarama', 'opening_hours': 'Mo-Fr 09:00-20:00; Sa 09:00-19:00; Su 10:00-18:00', 'addr:street': 'Denman Street', 'brand': 'Dollarama', 'addr:city': 'Vancouver'}"
49.2762738,-123.119279,clothes,Fine Finds,"{'addr:housenumber': '1014', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
49.2760704,-123.120088,gift,Revolucion,"{'addr:housenumber': '1063', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
49.275815,-123.119981,cosmetics,Bombay Brow Bar,"{'opening_hours:signed': 'no', 'addr:housenumber': '1056', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
49.2757519,-123.120063,clothes,Exposure,"{'opening_hours:signed': 'no', 'addr:housenumber': '1060', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
49.2763767,-123.11914,cosmetics,The Ten Spot,"{'addr:province': 'BC', 'opening_hours': 'Tu-Fr 11:00-20:00; Mo 11:00-19:00; Sa 10:00-18:00; Su 11:00-17:00', 'addr:housenumber': '1006', 'name:en': 'The Ten Spot', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
49.2762572,-123.119314,cosmetics,Stripped,"{'addr:province': 'BC', 'addr:housenumber': '1016', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
49.2761548,-123.11947,beverages,Juice Truck,"{'opening_hours:signed': 'no', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
49.2763041,-123.119245,clothes,Surnesur,"{'addr:housenumber': '1012', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
49.2551992,-123.1153347,bakery,Lemonade Gluten Free Bakery,"{'website': 'http://lemonadebakery.ca', 'addr:housenumber': '3385', 'diet:gluten_free': 'yes', 'opening_hours': 'We,Sa 09:00-18:00; Th,Fr 09:00-19:00; Su 10:00-17:00', 'description': 'A bakery with various gluten-free, egg-free, dairy-free and vegan breads, cupcakes and other sweets', 'name:en': 'Lemonade Gluten Free Bakery', 'addr:street': 'Cambie Street', 'diet:vegan': 'yes'}"
49.281417,-123.0949933,alcohol,Pat's Pub,"{'website': 'https://www.patspub.ca/', 'alt_name': 'Hastings Mill Pub', 'addr:housenumber': '403', 'amenity': 'pub', 'opening_hours': 'Mo-Th 11:00-00:00; Fr-Sa 11:00-01:00; Su 11:00-22:00', 'outdoor_seating': 'no', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}"
49.1954138,-123.1784696,convenience,CDS Baggage,"{'opening_hours': 'Mo-Su 05:00-01:00', 'name:en': 'CDS Baggage'}"
49.2627139,-123.0563788,alcohol,Viti Wine and Lager,"{'website': 'https://www.vitiwinelagers.com/', 'addr:housenumber': '2410', 'addr:street': 'Nanaimo Street', 'phone': '+1-604-253-0019', 'addr:postcode': 'V5N 5E4'}"
49.2831524,-123.123353,outdoor,Arc'Teryx,"{'name:fi': ""Arc'Teryx"", 'addr:province': 'BC', 'wheelchair': 'yes', 'website': 'https://stores.arcteryx.com/vancouver', 'phone': '+1-604-416-1588', 'opening_hours': 'Mo-Sa 10:00-19:00; Su 11:00-19:00', 'check_date:opening_hours': '2022-03-17', 'name:en': ""Arc'Teryx"", 'addr:street': 'Burrard Street', 'addr:postcode': 'V6Z 1X8', 'clothes': 'women;men', 'addr:city': 'Vancouver'}"
49.1977546,-123.174323,newsagent,Hudson News,"{'brand:wikidata': 'Q5928787', 'name:en': 'Hudson News', 'brand': 'Hudson News', 'brand:wikipedia': 'en:Hudson Group'}"
49.2257405,-123.0655072,variety_store,88 Plus More,"{'addr:housenumber': '6450', 'addr:street': 'Victoria Drive', 'addr:city': 'Vancouver'}"
49.2322091,-123.0657913,supermarket,K Goods Produce,"{'addr:housenumber': '5733', 'addr:street': 'Victoria Drive', 'addr:city': 'Vancouver'}"
49.2321483,-123.065791,butcher,Tak's Farm Produce & Meat,"{'addr:housenumber': '5751', 'addr:street': 'Victoria Drive', 'addr:city': 'Vancouver'}"
49.237171,-123.0656452,second_hand,BC SPCA Thrift Store,"{'opening_hours': 'Mo-Su 11:00-18:00', 'addr:housenumber': '5239', 'addr:street': 'Victoria Drive', 'addr:city': 'Vancouver'}"
49.2885086,-123.14018,cosmetics,Pompadours,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 09:30-17:30; Sa 09:30-18:30; Su 10:00-18:00', 'name:en': 'Pompadours', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}"
49.230881,-123.0904338,second_hand,MCC Thrift Shop,"{'addr:housenumber': '5914', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2253248,-123.0903841,convenience,Fraser Market,"{'addr:housenumber': '6504', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2252001,-123.0909725,supermarket,Garden Fresh Food & Grocery,"{'addr:housenumber': '6529', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2258518,-123.0905483,variety_store,Dollar Tree,"{'brand:wikidata': 'Q5289230', 'addr:housenumber': '6464', 'addr:street': 'Fraser Street', 'brand': 'Dollar Tree', 'brand:wikipedia': 'en:Dollar Tree', 'addr:city': 'Vancouver'}"
49.2267236,-123.0909098,bakery,Maxim's Bakery,"{'addr:housenumber': '6387', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2424066,-123.1011843,sports,Abbie's Sports Shop,"{'opening_hours': 'Mo-Fr 10:00-18:00; Sa 09:30-17:30; Su 10:30-17:30', 'addr:housenumber': '4774', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
49.2448927,-123.1015697,supermarket,Nester's Market,"{'addr:housenumber': '4475', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
49.2508289,-123.0777459,convenience,Triangle Market,"{'addr:housenumber': '1310', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}"
49.2510062,-123.0773091,beauty,Secret Nail & Beauty Supply,"{'addr:housenumber': '1339', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}"
49.2526148,-123.0814644,supermarket,My Tho Supermarket,"{'addr:housenumber': '1106', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}"
49.2566411,-123.0900787,supermarket,Tama Supermarket,"{'addr:housenumber': '698', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}"
49.2573389,-123.0904516,bakery,The Gluten Free Epicurean,"{'addr:housenumber': '633', 'addr:street': 'East 15th Avenue', 'addr:city': 'Vancouver'}"
49.2545769,-123.236307,alcohol,BC Liquor Store,"{'brand:wikidata': 'Q43079557', 'name:en': 'BC Liquor Store', 'brand': 'BC Liquor Store', 'brand:wikipedia': 'en:BC Liquor Stores'}"
49.2344622,-123.0361286,convenience,Real Liquidation Store,"{'addr:housenumber': '3287', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}"
49.2370149,-123.0327986,variety_store,Your Dollar Store With More,"{'addr:housenumber': '5268', 'addr:street': 'Joyce Street', 'survey:date': '2022-01-21', 'addr:city': 'Vancouver'}"
49.2379258,-123.032415,supermarket,Kay Market,"{'addr:housenumber': '5169', 'addr:street': 'Joyce Street', 'addr:city': 'Vancouver'}"
49.2376947,-123.0327422,convenience,Sari Sari Store,"{'addr:housenumber': '5191', 'addr:street': 'Joyce Street', 'addr:city': 'Vancouver'}"
49.238108,-123.032221,bakery,Bao Bakery,"{'website': 'https://baobakery.ca/', 'addr:housenumber': '5115', 'phone': '+1-778-379-8792', 'opening_hours': 'Tu-Su 08:30-20:30', 'cuisine': 'filipino;chinese', 'addr:street': 'Joyce Street', 'addr:postcode': 'V5R 4G8', 'addr:city': 'Vancouver'}"
49.2495544,-123.0898803,bakery,Bâtard,"{'addr:housenumber': '3958', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.246151,-123.0904063,alcohol,Mountain View Liquor Store,"{'addr:housenumber': '4333', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2813242,-123.089817,second_hand,Union Gospel Mission Thrift Store,"{'addr:housenumber': '671', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}"
49.281339,-123.091585,convenience,Princess Market,"{'addr:housenumber': '577', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}"
49.1835599,-123.0696365,electronics,Jetview Electronics Ltd.,"{'website': 'http://www.jetviewcam.com/', 'phone': '+1-604-248-1520', 'opening_hours': 'Mo-Fr 09:00-17:45', 'fax': '+1-604-248-1522', 'addr:postcode': 'V6V 2K4', 'email': 'info@jetviewcam.com', 'addr:unit': '388', 'addr:city': 'Richmond'}"
49.2768651,-123.119993,cosmetics,Skoah,"{'addr:province': 'BC', 'website': 'https://www.skoah.com/', 'name:en': 'Skoah', 'addr:street': 'Hamilton Street', 'addr:city': 'Vancouver'}"
49.2763124,-123.1208,convenience,Your Dollar Store,"{'addr:province': 'BC', 'name:en': 'Your Dollar Store', 'addr:street': 'Hamilton Street', 'addr:city': 'Vancouver'}"
49.2765239,-123.1199964,beauty,White Orchid,"{'addr:housenumber': '1038', 'name:en': 'White Orchid', 'addr:street': 'Hamilton Street'}"
49.2762009,-123.1204935,beauty,Frilly Lilly,"{'addr:housenumber': '1076', 'name:en': 'Frilly Lilly', 'addr:street': 'Hamilton Street'}"
49.2762549,-123.1203732,clothes,CNTRBND,"{'addr:housenumber': '1060', 'name:en': 'CNTRBND', 'addr:street': 'Hamilton Street'}"
49.2612188,-123.0695203,variety_store,Dollar Tree,"{'brand:wikidata': 'Q5289230', 'website': 'http://www.dollartreecanada.com', 'addr:housenumber': '2606', 'phone': '+1-604-873-6731', 'brand:wikipedia': 'en:Dollar Tree', 'opening_hours': 'Mo-Sa 09:00-21:00; Su 10:00-18:00', 'name:en': 'Dollar Tree', 'addr:street': 'Commercial Drive', 'brand': 'Dollar Tree', 'addr:postcode': 'V5N 5R4'}"
49.2425277,-123.0599293,jewelry,Ngoc Vinh,"{'addr:province': 'BC', 'addr:housenumber': '2248', 'phone': '+1 778 859 1637', 'opening_hours': 'We,Th 11:00-17:00; Fr-Su 11:00-18:00; Mo,Tu off', 'description': 'Tiệm Vàng Ngọc Vinh Thi Lan Nguyen', 'addr:street': 'Kingsway', 'addr:postcode': 'V5N 2T7', 'addr:city': 'Vancouver'}"
49.2425777,-123.06004,beauty,Cecilia Beauty Salon,"{'addr:province': 'BC', 'addr:housenumber': '2240', 'phone': '+1 604 306 8963', 'opening_hours': '10:00-18:00; Su off', 'addr:street': 'Kingsway', 'opening_hours:covid19': 'same', 'addr:postcode': 'V5N 2T7', 'addr:city': 'Vancouver'}"
